chrom	Start_cM	End_cM	length_bp	length_cM
424	chr1	30.6140190453798	30.8720089817874	344272	0.257989936407604
425	chr1	42.9107623419699	43.0359886149096	117343	0.125226272939777
426	chr1	43.3209112187079	43.3460412336905	2232	0.0251300149826221
427	chr1	43.3799796448663	43.5102321209075	94357	0.1302524760412
428	chr1	43.6320657607824	43.6930749335529	33133	0.0610091727704969
429	chr1	50.9649407199445	51.1089086484347	63465	0.143967928490255
430	chr1	70.2803998808117	70.37804105165	20100	0.0976411708382869
431	chr1	76.0613012118099	76.1080432930989	32165	0.046742081289068
432	chr1	78.8079251727912	78.8388292504596	109720	0.0309040776684242
433	chr1	86.2065084280976	86.2643757212448	52446	0.0578672931471687
434	chr1	91.4447242516433	91.7201050649035	295644	0.275380813260199
435	chr1	105.094768875105	105.273535186425	129714	0.178766311319862
436	chr1	105.415258029261	105.590687740825	37601	0.175429711564405
437	chr1	108.981168809311	108.996511255529	261	0.0153424462179572
438	chr1	110.60868245578	110.812573529362	107065	0.203891073582284
439	chr1	121.475470736711	121.778799508394	108483	0.30332877168297
440	chr1	126.512367792483	126.532935409678	1997	0.0205676171948852
441	chr1	135.537296576166	135.55697140268	6236	0.0196748265144038
442	chr1	139.251871308245	139.297736973233	1040	0.0458656649875877
443	chr1	140.212979858994	140.42072668115	154561	0.207746822156224
444	chr1	4.07301877570374	4.10816493575365	13092	0.0351461600499077
445	chr1	4.27720085285834	4.34396340726802	7598	0.0667625544096868
446	chr1	30.7738124696607	30.7956499005958	6094	0.0218374309350402
447	chr1	44.2093924703751	44.3268583228459	2813	0.117465852470843
448	chr1	46.7690118611608	46.8123614862357	24143	0.043349625074903
449	chr1	47.0107214858113	47.0641580982931	4003	0.053436612481832
450	chr1	50.2965202772509	50.3883977119946	54007	0.0918774347437008
451	chr1	57.274407885075	57.280457741269	278	0.00604985619392551
452	chr1	61.2917475243598	61.464529297778	121701	0.172781773418272
453	chr1	69.4028479232766	69.471542988879	46310	0.0686950656024123
454	chr1	69.4783661000398	69.507479318729	3038	0.029113218689119
455	chr1	71.8049892070812	71.8685423485717	262843	0.0635531414905444
456	chr1	74.1255149213725	74.1518803085103	8679	0.0263653871378153
457	chr1	74.1685716812361	74.2215401411263	12223	0.052968459890181
458	chr1	75.6084413965896	75.6197961820851	128	0.0113547854955414
459	chr1	76.5259363817593	76.6037759430369	159693	0.0778395612776279
460	chr1	76.688442580484	76.7176623093193	2864	0.0292197288352156
461	chr1	82.4618512369473	82.5248516636803	27087	0.0630004267330406
462	chr1	98.3272811112405	98.5173969783687	193996	0.190115867128142
463	chr1	99.240059978879	99.280459653042	11339	0.0403996741629271
464	chr1	107.341588848554	107.363137122847	591	0.0215482742931101
465	chr1	109.192526427978	109.32613040254	285792	0.133603974561993
466	chr1	135.647245770763	135.658418039995	1248	0.011172269232361
467	chr1	138.018655906866	138.16847315206	59898	0.149817245194129
468	chr1	144.483087133667	144.598065416299	28525	0.11497828263208
469	chr1	146.841924552192	146.963782184138	188640	0.121857631945574
470	chr1	3.64781856618937	3.65677197963457	478	0.00895341344520029
471	chr1	8.3441814816372	8.39624716133197	47949	0.0520656796947705
472	chr1	8.43057700038521	8.49076167205	25167	0.0601846716647909
473	chr1	9.29822161154174	9.3405164586	12804	0.0422948470582654
474	chr1	28.2966283759911	28.3030989565422	4291	0.00647058055101368
475	chr1	37.9147988934209	37.9860947518732	8944	0.0712958584523733
476	chr1	42.0600929304484	42.082420798451	1012	0.0223278680025771
477	chr1	42.9943894474385	43.0495294312744	8014	0.0551399838358861
478	chr1	43.139104685174	43.1505571548047	7708	0.0114524696306688
479	chr1	46.4815307639573	46.5731905404515	1759	0.0916597764942111
480	chr1	49.0112849123935	49.0231213161758	15509	0.0118364037822687
481	chr1	68.7689796875514	69.0957957819956	93700	0.326816094444183
482	chr1	69.8956559788273	70.3822351455125	188950	0.486579166685218
483	chr1	74.8795727691276	74.9202742571688	72378	0.0407014880411936
484	chr1	85.0457290797461	85.1551544450308	426992	0.10942536528475
485	chr1	98.2542963839214	98.2778660075768	377	0.0235696236554901
486	chr1	110.82710003606	110.828878289381	749	0.00177825332087878
487	chr1	110.910713616179	111.195720846958	446496	0.285007230779001
488	chr1	130.647565329284	130.78991971965	13328	0.142354390366108
489	chr1	146.876299699579	146.907817204241	4404	0.0315175046617071
490	chr1	146.969513793315	146.975756072341	275	0.00624227902605412
491	chr1	5.51395908096483	5.55597339701702	48615	0.0420143160521853
492	chr1	16.369649663219	16.4169182381997	20631	0.0472685749807198
493	chr1	27.0397719651249	27.062578052654	1563	0.022806087529176
494	chr1	40.1809176285242	40.2157899250634	5367	0.0348722965391914
495	chr1	43.1711068557817	43.1719730931434	130	0.000866237361705657
496	chr1	45.9439058101614	46.0992904581451	70333	0.155384647983688
497	chr1	46.2812363126024	46.3000869564714	725	0.0188506438690439
498	chr1	48.0406635395251	48.0884080067338	35108	0.047744467208652
499	chr1	48.5550895447309	48.6452365948399	72126	0.0901470501089605
500	chr1	53.6738294434461	53.673944855282	5	0.000115411835913903
501	chr1	62.0517555092624	62.0638510448754	382	0.0120955356130139
502	chr1	69.7238557554445	69.7808834719383	103873	0.0570277164937778
503	chr1	75.5813850717759	75.603828514982	253	0.0224434432060434
504	chr1	98.4097422499064	98.4201753379116	298	0.0104330880052856
505	chr1	98.7773759798394	98.7847798474635	8803	0.00740386762416279
506	chr1	103.479286992598	103.480096641582	269	0.000809648984628097
507	chr1	104.57947047454	104.854450753337	530929	0.274980278797599
508	chr1	105.05966721255	105.064006622146	146	0.0043394095961844
509	chr1	105.104071855952	105.114682604074	357	0.0106107481221613
510	chr1	110.761852246384	111.009468305386	149718	0.247616059001516
511	chr1	123.181913515493	123.242843035174	97586	0.0609295196813378
512	chr1	129.392364336947	129.459838076046	13076	0.0674737390984603
513	chr1	130.41135829575	130.521189492939	10283	0.109831197188981
514	chr1	132.380040752615	132.459112775604	4360	0.079072022988953
515	chr1	140.134761281972	140.16463924995	55196	0.029877967978706
516	chr1	140.239608395232	140.272625691313	34505	0.0330172960812831
517	chr1	142.563541154682	142.799272169465	336929	0.235731014782715
518	chr1	145.520080612715	145.651379604703	17204	0.131298991988018
519	chr1	146.42153423341	146.620837920299	105926	0.199303686889522
520	chr1	2.67113466642285	2.71167979028185	17863	0.0405451238590091
521	chr1	9.8065281399	9.81281353115	365	0.00628539124999961
522	chr1	20.3286219504414	20.5106216970844	68931	0.181999746643015
523	chr1	26.8536844665934	27.0260521259027	103483	0.172367659309291
524	chr1	27.350185676968	27.3536477422454	613	0.00346206527738602
525	chr1	27.3536646854686	27.4890370908541	62482	0.135372405385407
526	chr1	33.6909808111941	33.706555030499	3375	0.0155742193049164
527	chr1	44.3440590230497	44.3801747956756	633	0.0361157726258767
528	chr1	46.7708069915284	46.8390769841799	25081	0.0682699926515085
529	chr1	74.1099562856787	74.3053557681845	228856	0.195399482505834
530	chr1	91.6127325684651	91.6279912880409	511	0.0152587195758116
531	chr1	98.4221709285704	98.4639584299212	1212	0.0417875013508535
532	chr1	101.436662962689	101.48678466557	3636	0.0501217028814835
533	chr1	101.833624831609	101.870573704773	1675	0.0369488731636096
534	chr1	103.910778694617	103.920825223182	493	0.0100465285656952
535	chr1	108.309513684699	108.334330061033	921	0.0248163763346128
536	chr1	108.524356644362	108.754932835403	28901	0.230576191040498
537	chr1	113.378828791405	113.392983992593	271	0.0141552011879611
538	chr1	131.902167409355	131.912463370761	19926	0.0102959614062001
539	chr1	137.458480550375	137.460408090918	2333	0.00192754054265265
540	chr1	5.43189593421974	5.58605401696432	135095	0.154158082744575
541	chr1	13.4751197709556	13.4988426993718	5753	0.0237229284162286
542	chr1	33.0317231053548	33.0541968593284	31917	0.022473753973614
543	chr1	33.7665140511096	33.7759915690288	566	0.00947751791923679
544	chr1	42.8774937550313	42.9063553560327	1496	0.0288616010014024
545	chr1	42.9836812898369	43.1013145649149	13013	0.117633275078028
546	chr1	43.2010905766884	43.4339287684304	262042	0.232838191741962
547	chr1	43.4569767909952	43.4571730489	346	0.000196257904818253
548	chr1	66.5997540845165	66.6346671501277	1417	0.0349130656111925
549	chr1	68.2960350387926	68.3340972254235	10139	0.0380621866309099
550	chr1	69.4205950031846	69.4397037925344	1581	0.0191087893497439
551	chr1	80.5417683659733	80.5573995974392	48054	0.0156312314658607
552	chr1	108.630175005749	108.653495478362	5479	0.0233204726138325
553	chr1	121.080021111297	121.094760598437	616	0.0147394871399342
554	chr1	123.284279804366	123.355719565277	51021	0.0714397609110051
555	chr1	123.403948164085	123.426774790971	4157	0.022826626886129
556	chr1	135.869287633322	135.899042306059	3184	0.029754672737198
557	chr1	146.81060897288	146.810641695533	2	3.27226533443081e-05
558	chr1	2.68959744247153	2.75634547429694	23658	0.0667480318254112
559	chr1	2.9743476708605	2.99651406335451	1261	0.0221663924940056
560	chr1	4.22874842558693	4.23722436113153	159	0.00847593554459714
561	chr1	4.71798113013603	4.80343839314232	30746	0.085457263006286
562	chr1	8.94642456093066	9.03936576183098	28651	0.0929412009003183
563	chr1	9.52480653346967	9.62244334703129	11420	0.0976368135616195
564	chr1	9.82844951815	9.98318672054051	8473	0.15473720239051
565	chr1	10.6348776165996	10.8430490844483	66224	0.208171467848683
566	chr1	30.0092616535518	30.059763221159	23548	0.0505015676072098
567	chr1	39.8605524259002	39.9522599434931	61941	0.0917075175929085
568	chr1	42.6681021066689	42.684112282056	8094	0.0160101753871231
569	chr1	42.8485833082006	43.0512776227416	122223	0.202694314541034
570	chr1	70.43085799142	70.4322401251029	104	0.00138213368290963
571	chr1	71.7496177373075	71.8454656583869	192871	0.0958479210793541
572	chr1	75.9162199096934	75.9347962098723	5516	0.0185763001788644
573	chr1	93.1168099038469	93.1788967672086	53394	0.0620868633617278
574	chr1	98.8324155504429	98.9120153137154	52362	0.0795997632725118
575	chr1	101.154635668048	101.232601982208	8422	0.0779663141607898
576	chr1	108.787839880933	108.821226986058	1006	0.0333871051249162
577	chr1	122.366148807063	122.415526444568	33156	0.0493776375057138
578	chr1	143.237512632536	143.465376222548	52155	0.227863590011907
579	chr1	3.21097789540688	3.34562905926613	95597	0.134651163859248
580	chr1	4.09035201579964	4.34681120817003	32429	0.256459192370392
581	chr1	26.8965846685923	26.9024441849297	1436	0.00585951633743065
582	chr1	27.4397282390485	27.4707045857081	22394	0.0309763466595427
583	chr1	28.2583058523695	28.2967654645573	17092	0.0384596121878076
584	chr1	30.920355912265	30.9483959594681	282994	0.0280400472031204
585	chr1	33.4021547287398	33.4223068952223	19080	0.020152166482525
586	chr1	42.9044453971429	43.1024780007724	122078	0.198032603629478
587	chr1	43.5890630037102	43.6224673892346	50032	0.0334043855243209
588	chr1	45.3648880977582	45.4238531432935	11202	0.0589650455352455
589	chr1	50.8568764672789	51.0756760522297	68014	0.218799584950787
590	chr1	51.1771392187621	51.4192139571162	91907	0.242074738354049
591	chr1	53.689479288396	53.6967600839148	456	0.00728079551882388
592	chr1	61.4717484218507	61.5302900583087	965	0.0585416364579601
593	chr1	66.2644835155817	66.2811143841402	61241	0.0166308685585221
594	chr1	72.9522995777406	72.988111462117	37584	0.0358118843764288
595	chr1	89.586786526741	89.6365346328656	46282	0.0497481061245821
596	chr1	98.9637014352341	98.9759653968225	130361	0.0122639615884452
597	chr1	99.65269742676	99.701329448767	34168	0.0486320220069985
598	chr1	105.321703697346	105.567121873714	40018	0.245418176368631
599	chr1	113.965916987678	114.13400194171	117657	0.168084954032167
600	chr1	123.374688960646	123.409061282676	15921	0.0343723220297676
601	chr1	131.922148177427	132.017533242857	109292	0.0953850654296957
602	chr1	132.156825509737	132.38836507797	12767	0.231539568233927
603	chr1	135.78732883882	135.908981678494	13303	0.121652839674027
604	chr1	143.749222119049	143.757303484827	878	0.00808136577782648
605	chr1	146.271009589328	146.432896286895	99384	0.16188669756707
606	chr1	16.6450419098368	16.7845242234633	20624	0.13948231362647
607	chr1	21.5255752619416	21.5823642864317	7315	0.0567890244900759
608	chr1	34.1211040957939	34.1399294831167	293	0.0188253873228064
609	chr1	43.4647894197716	43.6836345941011	232909	0.218845174329495
610	chr1	57.8251262239075	57.8386907124153	5961	0.0135644885077753
611	chr1	66.4617177208242	66.4923228703163	3227	0.0306051494920894
612	chr1	68.8810121220973	68.8926037623254	4152	0.0115916402280902
613	chr1	72.3744225585876	72.7639885251238	230973	0.389565966536139
614	chr1	76.3888591703736	76.5104180101458	70796	0.121558839772234
615	chr1	76.592977414944	76.8929631013301	211482	0.299985686386094
616	chr1	80.2522609011026	80.2990376059118	70559	0.0467767048091616
617	chr1	83.844367921156	83.9930767534442	79451	0.148708832288122
618	chr1	86.7818021663164	86.8536768843377	44926	0.0718747180213199
619	chr1	87.9408823646578	87.9633108874043	405	0.0224285227465373
620	chr1	97.3190193188453	97.4064280808715	172966	0.0874087620262429
621	chr1	108.977465460224	109.284074973812	254884	0.306609513588555
622	chr1	121.495968847758	121.553204380121	13816	0.0572355323633644
623	chr1	2.63657352004896	2.73335335773318	27243	0.0967798376842182
624	chr1	3.61249191816082	3.62676493289982	762	0.0142730147390009
625	chr1	8.22913494015403	8.27925700151116	37135	0.0501220613571274
626	chr1	8.58460524208571	8.60581007596515	464	0.0212048338794339
627	chr1	11.0994204102827	11.1884027633035	4302	0.088982353020743
628	chr1	19.9862505171963	19.9932294107152	13917	0.0069788935189159
629	chr1	27.7161536022086	27.7515333659406	87473	0.0353797637319531
630	chr1	27.8907568961559	27.9159752849101	17643	0.0252183887542508
631	chr1	33.511144994507	33.5832082465455	52073	0.0720632520385607
632	chr1	46.7479440439475	46.7746928334423	38539	0.0267487894947251
633	chr1	46.7951999238135	46.8431425490199	3331	0.0479426252063462
634	chr1	47.0193984276332	47.0489934738166	2217	0.0295950461834167
635	chr1	50.3269974668802	50.4495717659261	135796	0.12257429904588
636	chr1	50.967768963084	51.0784960465489	46289	0.110727083464901
637	chr1	51.2512111107258	51.6439415235076	121483	0.392730412781781
638	chr1	53.2001928280531	53.2581900517219	60422	0.0579972236687425
639	chr1	55.8558573916344	55.9001144898993	73918	0.0442570982648647
640	chr1	82.4452019473096	82.4486750249329	97	0.00347307762335447
641	chr1	99.3197921091103	99.4870341379936	18053	0.167242028883294
642	chr1	103.70681420492	103.72498961054	48233	0.0181754056200134
643	chr1	105.715516024577	105.741447913522	14677	0.0259318889451805
644	chr1	111.269421630289	111.298605323999	4677	0.029183693709939
645	chr1	139.155432659988	139.191480614077	1127	0.0360479540886161
646	chr1	139.373726346842	139.423712133476	27504	0.0499857866344371
647	chr1	143.521091380585	143.644998436256	75538	0.123907055671424
648	chr1	143.859587798177	143.899401940264	120100	0.0398141420861577
649	chr1	4.07297270680534	4.1129180595433	14788	0.0399453527379539
650	chr1	8.19451340553882	8.19513547464332	105	0.00062206910450513
651	chr1	21.4413386538101	21.5394011570955	9662	0.0980625032853837
652	chr1	21.5487790147535	21.6017814258636	11714	0.0530024111101284
653	chr1	27.0540567761876	27.0565518759749	171	0.00249509978726081
654	chr1	34.7254087515807	34.7435969517672	415	0.0181882001864579
655	chr1	43.275600472725	43.374187019611	140825	0.0985865468860183
656	chr1	43.7788181245026	43.7862277252076	327	0.00740960070494623
657	chr1	51.3788453120445	51.7163563800386	121755	0.337511067994065
658	chr1	69.4415541274529	69.5127212313764	46656	0.0711671039234858
659	chr1	72.110304711201	72.2293427781434	61586	0.119038066942409
660	chr1	73.8558360897043	74.359669652559	415167	0.503833562854638
661	chr1	98.7541906256708	98.8298458199833	57515	0.0756551943125459
662	chr1	98.8427933080679	98.859109109366	330	0.0163158012981768
663	chr1	102.319731517097	102.35155682475	665	0.0318253076530368
664	chr1	104.994615140216	105.126220913755	13470	0.131605773539121
665	chr1	137.32040932566	137.393675998296	101878	0.0732666726361515
666	chr1	138.313123710795	138.353773390044	16584	0.0406496792490145
667	chr1	139.406492529435	139.48037330765	16326	0.0738807782152264
668	chr1	139.553912656125	139.588193985529	15418	0.0342813294042514
669	chr1	140.490487256509	140.535015899561	2675	0.0445286430522458
670	chr1	146.871178604323	147.029702216883	267537	0.158523612559321
671	chr1	4.28017731032198	4.31193928068801	3705	0.0317619703660332
672	chr1	10.4706267977492	10.6227319361071	50402	0.152105138357875
