Chromosome	Position(bp)	Rate(cM/Mb)	Map(cM)
chr1	1171355.0	0.04402142857478404	2.071421288484597
chr1	1175778.0	0.02857237766243342	2.071547664110998
chr1	1185117.0	0.02852202091245494	2.0718140312642994
chr1	1188739.0	0.02410415963520478	2.071901336530498
chr1	1193484.0	0.02376303525787562	2.0720140921327967
chr1	1196244.0	0.023143218042137512	2.072077967414593
chr1	1199657.0	0.02282878379923228	2.0721558820537
chr1	1201499.0	0.017128342725338683	2.072187432461
chr1	1204079.0	0.017805707130946757	2.0722333711853977
chr1	1204482.0	0.019378596020386756	2.072241180759594
chr1	1205961.0	0.01926838343841836	2.0722696786986994
chr1	1209113.0	0.020663389910585216	2.0723348097036975
chr1	1209280.0	0.018672546101477096	2.0723379280188965
chr1	1214111.0	0.03740969114098638	2.0725186542367986
chr1	1214832.0	0.037850523578407715	2.0725459444642986
chr1	1217035.0	0.039934516749575724	2.072633920204698
chr1	1217162.0	0.03373909367460901	2.0726382050695946
chr1	1217386.0	0.03260166833321928	2.0726455078433013
chr1	1220041.0	0.03831055491391214	2.0727472223665977
chr1	1220984.0	0.04224388250447407	2.0727870583477994
chr1	1228565.0	0.04286861919254833	2.073112045349898
chr1	1233557.0	0.05394691304142581	2.073381348339801
chr1	1234304.0	0.7299832503338196	2.0739266458278003
chr1	1236986.0	1.4328645879552784	2.0777695886526963
chr1	1237477.0	1.1750247209771443	2.078346525790696
chr1	1239840.0	1.035535674397569	2.0807934965892976
chr1	1240261.0	1.2021319850379317	2.0812995941549985
chr1	1241231.0	1.2619042389703512	2.0825236412668
chr1	1242109.0	1.6720704175371706	2.0839917190933974
chr1	1255663.0	1.1020494188578631	2.098928896916597
chr1	1255793.0	0.04612864002568201	2.0989348936398002
chr1	1259580.0	0.729975384630315	2.1016993104213952
chr1	1260660.0	0.4924355422262381	2.1022311408069996
chr1	1261657.0	0.4826452856563138	2.102712338156799
chr1	1262813.0	0.4453827019885288	2.1032272005602977
chr1	1267067.0	0.5589034026326773	2.105604775635097
chr1	1268883.0	0.5696713113432199	2.1066392987364964
chr1	1276278.0	0.19389954589587002	2.1080731858783963
chr1	1276748.0	0.30237046446999066	2.108215299996697
chr1	1280241.0	0.21786614228427992	2.108976306431696
chr1	1287959.0	0.5663079981213854	2.113347071561197
chr1	1302943.0	1.092042592265016	2.129710237763696
chr1	1305657.0	22.902405264959878	2.191867365652797
chr1	1310604.0	1.1261043626032492	2.1974382039345954
chr1	1311092.0	0.3080007225439304	2.197588508287197
chr1	1313686.0	0.3026937882046028	2.1983736959737996
chr1	1315730.0	0.2090425949114894	2.1988009790377987
chr1	1317066.0	0.17325007469899123	2.1990324411375965
chr1	1318070.0	0.11244441235053261	2.1991453353275965
chr1	1319953.0	0.18434977817275483	2.199492465959896
chr1	1324497.0	0.2548031094850195	2.2006502912893957
chr1	1324790.0	5.498560325260657	2.202261369464697
chr1	1329493.0	0.3662638500106811	2.2039839083512973
chr1	1330980.0	0.26359311506260347	2.2043758713133954
chr1	1331573.0	0.28037031349746167	2.2045421309092994
chr1	1333303.0	0.13627201144359036	2.204777881489097
chr1	1335132.0	0.10898952558804081	2.2049772233313973
chr1	1335189.0	0.08468709298737945	2.2049820504956976
chr1	1337136.0	0.48663372090496954	2.2059295263502996
chr1	1343212.0	0.8412999018425692	2.211041264553895
chr1	1348065.0	0.7626508852665438	2.2147424093000936
chr1	1351263.0	7.815222349688272	2.2397354903743967
chr1	1351478.0	0.8261602344254941	2.239913114824798
chr1	1353347.0	7.953365600907547	2.2547779551328944
chr1	1354909.0	0.5102140620388466	2.255574909497799
chr1	1359505.0	0.28063107138746174	2.256864689901896
chr1	1359904.0	0.21554038998284344	2.256950690517499
chr1	1360296.0	0.21358597039752905	2.257034416217895
chr1	1363126.0	0.3457158300016986	2.2580127920167996
chr1	1363171.0	0.026178315535061197	2.2580139700409987
chr1	1367885.0	0.3612992477725452	2.2597171346949985
chr1	1368898.0	0.12557068825045936	2.259844337802196
chr1	1368955.0	0.07862015612415649	2.2598488191510953
chr1	1371348.0	0.2858556207286707	2.260532871651499
chr1	1371419.0	0.13735153944408715	2.2605426236107995
chr1	1371857.0	0.3842415739700118	2.2607109214201984
chr1	1376922.0	0.17364739757171416	2.261590445488899
chr1	1380611.0	0.14675196015096492	2.262131813469896
chr1	1382675.0	0.13172109278077684	2.2624036858053955
chr1	1383763.0	0.4383886790444958	2.262880652688196
chr1	1388482.0	0.45049760610302897	2.265006550891396
chr1	1388644.0	0.251033606171153	2.265047218335596
chr1	1391524.0	0.4582871158342882	2.2663670852291986
chr1	1391862.0	0.17534492485201716	2.2664263518137986
chr1	1392513.0	0.1640516345592043	2.2665331494278966
chr1	1392615.0	0.6212123039066946	2.266596513082895
chr1	1392662.0	0.6267020170709773	2.2666259680776975
chr1	1396141.0	0.2490294180795551	2.2674923414231962
chr1	1398238.0	0.262221335147303	2.268042219563
chr1	1400987.0	0.419626943759606	2.2691957740313953
chr1	1403524.0	0.29824828880663834	2.2699524299400977
chr1	1404496.0	0.766695959361938	2.2706976584125975
chr1	1404576.0	0.4727768849743796	2.2707354805633955
chr1	1404999.0	1.239481255322436	2.271259781134397
chr1	1406065.0	51.23189996050931	2.3258729864923
chr1	1409135.0	19.51498926100875	2.3857840035235967
chr1	1409153.0	2.0875188888109304	2.3858215788635952
chr1	1409189.0	0.06273268058107659	2.385823837240096
chr1	1409894.0	0.30448432354799815	2.3860384986881975
chr1	1410172.0	0.3612463521603754	2.386138925174098
chr1	1412036.0	0.4481139516621817	2.3869742095799964
chr1	1412315.0	0.32380407456738514	2.3870645509168007
chr1	1413379.0	1.718910223398084	2.3888934713944963
chr1	1413620.0	1.4572458817474256	2.3892446676519974
chr1	1414607.0	1.8470426170222576	2.3910676987149984
chr1	1414737.0	0.12210475384987464	2.391083572332999
chr1	1416752.0	28.44538406555644	2.448401021225095
chr1	1418150.0	3.212297330688854	2.452891812893398
chr1	1418172.0	0.8824364137183238	2.4529112264945
chr1	1419835.0	1.8089136027649804	2.455919449815898
chr1	1420807.0	0.38638574516411656	2.4562950167601976
chr1	1423337.0	2.068572275573304	2.461528504617398
chr1	1423683.0	2.05291464826462	2.4622388130856976
chr1	1431842.0	2.199448847591519	2.480184116233197
chr1	1432456.0	2.7593589035880175	2.4818783626
chr1	1433718.0	0.5413379315341049	2.482561531069596
chr1	1435974.0	1.3036519270838065	2.485502569817097
chr1	1437382.0	0.1551385747165159	2.485721004930298
chr1	1440103.0	0.13524269632453903	2.486089000306997
chr1	1440854.0	0.13287623342388888	2.486188790358298
chr1	1442217.0	0.123663888334046	2.4863573442380975
chr1	1442625.0	0.22979661324134112	2.4864511012563
chr1	1446380.0	0.15848258010585736	2.4870462033445975
chr1	1446397.0	0.1349229824858653	2.4870484970352997
chr1	1447826.0	0.10324929551964766	2.4871960402785973
chr1	1448332.0	0.10007803023359332	2.4872466797618955
chr1	1449374.0	0.6108469430920643	2.4878831822765974
chr1	1449863.0	0.09903027157228222	2.4879316080793963
chr1	1453298.0	0.08227159915633364	2.4882142110224983
chr1	1462385.0	0.049310881534230744	2.488662299003
chr1	1462904.0	0.1050251007720046	2.4887168070303005
chr1	1468703.0	0.10824267211508186	2.489344506285896
chr1	1471739.0	0.04364902519824872	2.4894770247263978
chr1	1473247.0	0.03926572679027497	2.4895362374423975
chr1	1473291.0	0.013268820466614465	2.489536821270498
chr1	1477258.0	0.06105947766490149	2.4897790442183947
chr1	1477811.0	0.06529675913812608	2.489815153326198
chr1	1479828.0	0.06504340376607579	2.4899463458715942
chr1	1482511.0	0.08153050357852953	2.4901650922126954
chr1	1490581.0	0.15953093408959126	2.4914525068507984
chr1	1490678.0	0.10976608143840438	2.491463154160698
chr1	1491527.0	0.44605772673731575	2.491841857170698
chr1	1493152.0	0.42903327513954537	2.4925390362427997
chr1	1494294.0	0.4904855959689652	2.4930991707933963
chr1	1499485.0	0.3572591788676333	2.494953703190898
chr1	1501998.0	0.24698572518930206	2.495574378318299
chr1	1503552.0	4.369405125417618	2.502364433883198
chr1	1505232.0	0.7046415797623815	2.5035482317371986
chr1	1515679.0	0.3848003647648681	2.5075682411478972
chr1	1516375.0	0.38941469669818235	2.507839273776799
chr1	1516440.0	0.1946916569295354	2.5078519287344996
chr1	1520504.0	0.2816097309787935	2.5089963906811974
chr1	1522545.0	0.2814309020587507	2.5095707911522993
chr1	1523253.0	0.41370863163621957	2.5098636968634978
chr1	1523337.0	0.4506342440366428	2.509901550139997
chr1	1529589.0	0.7688252937297794	2.5147082458763954
chr1	1533913.0	0.7556168441034828	2.517975533110299
chr1	1534475.0	2.290045028110429	2.519262538416097
chr1	1538300.0	1.1652745885224731	2.5237197137171954
chr1	1545551.0	0.955592105034409	2.5306487120708
chr1	1549303.0	2.1443862542100334	2.538694449296596
chr1	1550738.0	1.019725561465664	2.540157755477299
chr1	1556604.0	0.9113507450559297	2.5455037389477972
chr1	1556765.0	0.43099569131013393	2.545573129254098
chr1	1560919.0	1.1334543341600898	2.550281498558199
chr1	1562990.0	1.3791451453389534	2.553137708154196
chr1	1563521.0	1.6390794506602424	2.5540080593424968
chr1	1567231.0	0.9589127484910044	2.5575656256393984
chr1	1569812.0	0.8464847584652524	2.559750402800997
chr1	1572005.0	0.9801183898774194	2.5618998024299984
chr1	1576031.0	1.5564073133136802	2.5681658982733993
chr1	1580519.0	0.28246654445121333	2.5694336081248963
chr1	1580896.0	0.2871039936390109	2.569541846330498
chr1	1586280.0	0.7729699684812635	2.5737035166408013
chr1	1586650.0	4.1012564778184615	2.575220981537594
chr1	1586663.0	0.8020028388408754	2.575231407574499
chr1	1593516.0	3.0570522036473387	2.5961813863260943
chr1	1595604.0	0.4398607106815403	2.5970998154899974
chr1	1596889.0	2.642010537978097	2.600494799031299
chr1	1604984.0	1.1848203208643977	2.6100859195286965
chr1	1606482.0	2.332163665554045	2.6135795006996965
chr1	1610094.0	1.0381069206539106	2.6173291428970984
chr1	1612157.0	1.0806930961210723	2.619558612754396
chr1	1612503.0	0.6041077734187085	2.619767634043999
chr1	1614223.0	0.565856642848821	2.620740907469699
chr1	1617476.0	0.27756980519488933	2.621643842045998
chr1	1619164.0	0.863351550474065	2.623101179463198
chr1	1622112.0	0.7691061059688443	2.6253685042635944
chr1	1624057.0	1.9414166660686483	2.629144559679098
chr1	1625882.0	12.11208133512416	2.6512491081156995
chr1	1626806.0	28.874001439717315	2.6779286854459983
chr1	1626910.0	0.37699544901233123	2.6779678929726956
chr1	1628487.0	10.170469753395277	2.6940067237738
chr1	1628884.0	152.2700578879038	2.7544579367552977
chr1	1632621.0	5.1576963211672515	2.7737322479074997
chr1	1633516.0	3.7322987572028903	2.7770726552951963
chr1	1637014.0	0.9523044636650045	2.7804038163090965
chr1	1637175.0	0.16569504473246913	2.7804304932112984
chr1	1638009.0	0.7362356231386216	2.781044513720996
chr1	1638841.0	0.9785246026452818	2.781858646190397
chr1	1640259.0	1.0977310428774374	2.783415228809197
chr1	1641647.0	1.0918311368148055	2.784930690427096
chr1	1643996.0	6.690076431035179	2.8006456799635977
chr1	1645924.0	3.9944550876540705	2.8083469893725947
chr1	1648396.0	1.6854252369741056	2.8125133605583947
chr1	1649122.0	1.1251676117099865	2.813330232244496
chr1	1650475.0	1.1205782330396457	2.814846374593799
chr1	1650566.0	0.5858162197973222	2.8148996838698004
chr1	1650973.0	1.096054028253118	2.8153457778592994
chr1	1651731.0	0.7892022707089908	2.815943993180497
chr1	1651921.0	0.07429095368356803	2.8159581084616967
chr1	1655679.0	2.0891141582766912	2.8238089994685005
chr1	1657395.0	0.897280184847443	2.8253487322656987
chr1	1660780.0	1.7763311539132292	2.831361613221695
chr1	1661821.0	1.3094964016378383	2.8327247989758
chr1	1665642.0	2.4044675289450343	2.841912269403899
chr1	1666456.0	1.120613211541841	2.842824448558094
chr1	1667461.0	1.4200914869700318	2.844251640502499
chr1	1669489.0	36.51306889595591	2.9183001442234975
chr1	1672816.0	5.379982474902331	2.9361993459174975
chr1	1673324.0	0.7109548059071336	2.9365605109588984
chr1	1676103.0	0.6950689487929776	2.938492107567594
chr1	1676824.0	0.5520241313517362	2.9388901169662986
chr1	1677145.0	0.532257811833969	2.9390609717238974
chr1	1677896.0	0.882585995339566	2.9397237938063974
chr1	1678998.0	0.553221417150123	2.940333443808097
chr1	1679602.0	1.0855816011598076	2.9409891350951973
chr1	1681745.0	1.1750298070458662	2.9435072239716966
chr1	1684190.0	1.7277593631907933	2.947731595614698
chr1	1687661.0	8.680298759837449	2.977860912610094
chr1	1690277.0	7.418904250956254	2.9972687661305955
chr1	1694820.0	10.77776266134745	3.046232141901097
chr1	1697294.0	6.366145035164908	3.061981984718095
chr1	1698135.0	3.3041948777691443	3.0647608126102988
chr1	1698805.0	4.412750650143609	3.067717355545895
chr1	1709997.0	4.357630541181638	3.1164879565628
chr1	1712507.0	2.671993731034463	3.1231946608276964
chr1	1713147.0	2.2638180535994312	3.124643504382
chr1	1714133.0	2.113704046243666	3.1267276165715963
chr1	1716024.0	1.5335660675825826	3.129627590005395
chr1	1717755.0	1.7422751912183914	3.132643468361394
chr1	1722172.0	0.6961232523892795	3.1357182447671974
chr1	1722747.0	1.6072397660902584	3.1366424076326993
chr1	1725518.0	0.9479960411025073	3.1392693046625944
chr1	1725675.0	0.5531674197766496	3.1393561519474993
chr1	1725826.0	0.20808037615833747	3.139387572084299
chr1	1725995.0	0.17448145858311742	3.1394170594507997
chr1	1726012.0	0.16957368215491228	3.1394199422033964
chr1	1726165.0	0.17111667843903208	3.1394461230551975
chr1	1726555.0	0.9213657394870103	3.1398054556935975
chr1	1727448.0	1.515999488798455	3.1411592432370945
chr1	1729952.0	1.642744914098061	3.145272676501996
chr1	1739454.0	35.51055213581391	3.4826939428965
chr1	1739624.0	0.4482166558846877	3.482770139728
chr1	1740865.0	7.535540689522034	3.492121745723697
chr1	1742625.0	5.841071037329923	3.5024020307493977
chr1	1743640.0	5.370847603841901	3.5078534410672972
chr1	1746936.0	5.682694347572808	3.526583601636897
chr1	1748687.0	1.6622415046270995	3.5294941865114993
chr1	1749775.0	0.37771598455834077	3.5299051415026987
chr1	1751256.0	0.3407169904771722	3.5304097433655954
chr1	1751771.0	1.4733204689307358	3.5311685034070948
chr1	1751949.0	0.06679275170404636	3.531180392516898
chr1	1752003.0	0.07068338329456007	3.531184209419596
chr1	1752620.0	0.3308267680763286	3.531388329535499
chr1	1753332.0	0.23203586910058363	3.5315535390742987
chr1	1758488.0	0.31139790186202265	3.5331591066562993
chr1	1760148.0	0.3666268663246831	3.5337677072543983
chr1	1761573.0	0.36329391291364466	3.5342854010803
chr1	1761768.0	0.2776453599860582	3.5343395419254975
chr1	1762757.0	0.4034135657249361	3.5347385179419994
chr1	1763182.0	0.34871030799328817	3.5348867198228966
chr1	1766248.0	0.21783299683644333	3.535554595791197
chr1	1766439.0	0.060126836656749484	3.5355660800169986
chr1	1767431.0	0.1758588158250151	3.535740531962297
chr1	1767621.0	0.05970425263886849	3.5357518757702984
chr1	1769778.0	0.14028811474389574	3.536054477233801
chr1	1769797.0	0.02386093661836017	3.5360549305915967
chr1	1769992.0	0.02353346563775351	3.536059519617396
chr1	1770076.0	0.0539489690592767	3.536064051330797
chr1	1770393.0	0.1427189804346309	3.536109293247595
chr1	1771188.0	0.1441441842800641	3.5362238878740975
chr1	1771699.0	0.2647113203547429	3.5363591553587987
chr1	1772168.0	0.20332627995398464	3.536454515384097
chr1	1773032.0	0.23449827175943458	3.5366571218908973
chr1	1773109.0	0.07609308830943554	3.536662981058697
chr1	1773272.0	0.07471712946509121	3.5366751599508
chr1	1773645.0	1.420940644223188	3.537205170811095
chr1	1775438.0	1.857412405188337	3.540535511253598
chr1	1775441.0	0.06957219985300374	3.5405357199701974
chr1	1776164.0	0.15418907068052395	3.5406471986682995
chr1	1776597.0	0.15421794041638384	3.5407139750364998
chr1	1776669.0	0.12494208467828116	3.5407229708665966
chr1	1777368.0	0.15484273390557332	3.5408312059375966
chr1	1777484.0	0.07377436552845579	3.540839763763998
chr1	1777535.0	0.0768998999554768	3.5408436856588956
chr1	1778099.0	0.17134986667065438	3.540940326983698
chr1	1778378.0	0.1754605727584546	3.5409892804834975
chr1	1778598.0	0.08017213908508644	3.541006918354096
chr1	1779295.0	0.17078590330381538	3.541125956128699
chr1	1779470.0	0.08064451200035753	3.541140068918299
chr1	1779907.0	0.16677969816481156	3.541212951646397
chr1	1781125.0	0.16906490730864704	3.541418872703499
chr1	1782365.0	0.17060531112851474	3.5416304232892983
chr1	1782501.0	0.0621208073478051	3.5416388717190976
chr1	1782907.0	0.26172337783166794	3.5417451314104973
chr1	1783137.0	0.0866642960834665	3.5417650641985965
chr1	1784551.0	0.4958899316836759	3.542466252561997
chr1	1785704.0	0.12756747615231942	3.542613337862001
chr1	1789108.0	0.12695764811815485	3.543045501696195
chr1	1789190.0	0.07574140490947495	3.5430517124913976
chr1	1791738.0	0.10435097456772711	3.543317598774596
chr1	1791983.0	0.14484174694096472	3.5433530850025967
chr1	1794588.0	0.150472658311635	3.5437450662774985
chr1	1795006.0	0.147198231581385	3.5438065951382995
chr1	1795020.0	6.128950685381694	3.543892400447895
chr1	1799052.0	0.14462200570442008	3.544475516374895
chr1	1799468.0	0.15432042164655368	3.5445397136703
chr1	1802624.0	0.15228412417573195	3.5450203223661987
chr1	1803705.0	0.14404407215367637	3.545176034008197
chr1	1804789.0	0.11205793413641457	3.5452975048088007
chr1	1807971.0	0.11359960791809737	3.545658978761196
chr1	1811923.0	0.1263347385130893	3.5461582536478
chr1	1812592.0	0.12840399072528066	3.546244155917595
chr1	1812913.0	0.1209727595134306	3.546282988173399
chr1	1813079.0	0.14140089095332017	3.546306460721297
chr1	1814110.0	0.13953094238589936	3.546450317122897
chr1	1814354.0	0.1652735639420492	3.546490643872499
chr1	1815706.0	0.17054097107811841	3.5467212152653964
chr1	1816123.0	0.12799517650612943	3.5467745892539995
chr1	1816146.0	0.03719448246981657	3.5467754447270963
chr1	1816159.0	0.02516806947465529	3.5467757719119994
